stable_ref,paragraph_id,decision_id,action,start,end,suppressed_token
LDC.T13.E0011.P015,LDC.T13.E0011.P015,LEAD-00200,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P016,LDC.T13.E0011.P016,LEAD-00201,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P017,LDC.T13.E0011.P017,LEAD-00202,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P018,LDC.T13.E0011.P018,LEAD-00203,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P021,LDC.T13.E0011.P021,LEAD-00204,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P022,LDC.T13.E0011.P022,LEAD-00205,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P024,LDC.T13.E0011.P024,LEAD-00206,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P026,LDC.T13.E0011.P026,LEAD-00207,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P028,LDC.T13.E0011.P028,LEAD-00208,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P030,LDC.T13.E0011.P030,LEAD-00209,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P032,LDC.T13.E0011.P032,LEAD-00210,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0011.P033,LDC.T13.E0011.P033,LEAD-00211,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P004,LDC.T13.E0012.P004,LEAD-00212,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P007,LDC.T13.E0012.P007,LEAD-00213,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P008,LDC.T13.E0012.P008,LEAD-00214,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P016,LDC.T13.E0012.P016,LEAD-00215,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P017,LDC.T13.E0012.P017,LEAD-00216,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P021,LDC.T13.E0012.P021,LEAD-00217,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012.P022,LDC.T13.E0012.P022,LEAD-00218,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P005,LDC.T13.E0012A.P005,LEAD-00219,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P006,LDC.T13.E0012A.P006,LEAD-00220,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P009,LDC.T13.E0012A.P009,LEAD-00221,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P010,LDC.T13.E0012A.P010,LEAD-00222,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P014,LDC.T13.E0012A.P014,LEAD-00223,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P015,LDC.T13.E0012A.P015,LEAD-00224,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P017,LDC.T13.E0012A.P017,LEAD-00225,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P018,LDC.T13.E0012A.P018,LEAD-00226,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P019,LDC.T13.E0012A.P019,LEAD-00227,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P023,LDC.T13.E0012A.P023,LEAD-00228,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0012A.P024,LDC.T13.E0012A.P024,LEAD-00229,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P003,LDC.T13.E0013.P003,LEAD-00230,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P004,LDC.T13.E0013.P004,LEAD-00231,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P007,LDC.T13.E0013.P007,LEAD-00232,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P011,LDC.T13.E0013.P011,LEAD-00233,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P013,LDC.T13.E0013.P013,LEAD-00234,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P014,LDC.T13.E0013.P014,LEAD-00235,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P015,LDC.T13.E0013.P015,LEAD-00236,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P020,LDC.T13.E0013.P020,LEAD-00237,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P024,LDC.T13.E0013.P024,LEAD-00238,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P025,LDC.T13.E0013.P025,LEAD-00239,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P027,LDC.T13.E0013.P027,LEAD-00240,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P028,LDC.T13.E0013.P028,LEAD-00241,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0013.P031,LDC.T13.E0013.P031,LEAD-00242,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0014.P005,LDC.T13.E0014.P005,LEAD-00243,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0014.P009,LDC.T13.E0014.P009,LEAD-00244,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0014.P010,LDC.T13.E0014.P010,LEAD-00245,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P005,LDC.T13.E0015.P005,LEAD-00246,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P007,LDC.T13.E0015.P007,LEAD-00247,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P009,LDC.T13.E0015.P009,LEAD-00248,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P011,LDC.T13.E0015.P011,LEAD-00249,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P012,LDC.T13.E0015.P012,LEAD-00250,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P013,LDC.T13.E0015.P013,LEAD-00251,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P015,LDC.T13.E0015.P015,LEAD-00252,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0015.P017,LDC.T13.E0015.P017,LEAD-00253,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P007,LDC.T13.E0016.P007,LEAD-00254,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P009,LDC.T13.E0016.P009,LEAD-00255,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P010,LDC.T13.E0016.P010,LEAD-00256,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P014,LDC.T13.E0016.P014,LEAD-00257,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P015,LDC.T13.E0016.P015,LEAD-00258,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P016,LDC.T13.E0016.P016,LEAD-00259,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P017,LDC.T13.E0016.P017,LEAD-00260,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P026,LDC.T13.E0016.P026,LEAD-00261,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P031,LDC.T13.E0016.P031,LEAD-00262,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P032,LDC.T13.E0016.P032,LEAD-00263,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0016.P036,LDC.T13.E0016.P036,LEAD-00264,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P002,LDC.T13.E0017.P002,LEAD-00265,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P005,LDC.T13.E0017.P005,LEAD-00266,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P006,LDC.T13.E0017.P006,LEAD-00267,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P008,LDC.T13.E0017.P008,LEAD-00268,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P011,LDC.T13.E0017.P011,LEAD-00269,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P012,LDC.T13.E0017.P012,LEAD-00270,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P013,LDC.T13.E0017.P013,LEAD-00271,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P014,LDC.T13.E0017.P014,LEAD-00272,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P016,LDC.T13.E0017.P016,LEAD-00273,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P017,LDC.T13.E0017.P017,LEAD-00274,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P025,LDC.T13.E0017.P025,LEAD-00275,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P026,LDC.T13.E0017.P026,LEAD-00276,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P027,LDC.T13.E0017.P027,LEAD-00277,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P028,LDC.T13.E0017.P028,LEAD-00278,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0017.P032,LDC.T13.E0017.P032,LEAD-00279,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P004,LDC.T13.E0018.P004,LEAD-00280,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P006,LDC.T13.E0018.P006,LEAD-00281,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P008,LDC.T13.E0018.P008,LEAD-00282,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P009,LDC.T13.E0018.P009,LEAD-00283,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P012,LDC.T13.E0018.P012,LEAD-00284,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P013,LDC.T13.E0018.P013,LEAD-00285,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P019,LDC.T13.E0018.P019,LEAD-00286,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P020,LDC.T13.E0018.P020,LEAD-00287,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P021,LDC.T13.E0018.P021,LEAD-00288,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P022,LDC.T13.E0018.P022,LEAD-00289,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P023,LDC.T13.E0018.P023,LEAD-00290,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P025,LDC.T13.E0018.P025,LEAD-00291,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P027,LDC.T13.E0018.P027,LEAD-00292,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0018.P028,LDC.T13.E0018.P028,LEAD-00293,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P003,LDC.T13.E0019.P003,LEAD-00294,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P004,LDC.T13.E0019.P004,LEAD-00295,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P006,LDC.T13.E0019.P006,LEAD-00296,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P007,LDC.T13.E0019.P007,LEAD-00297,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P009,LDC.T13.E0019.P009,LEAD-00298,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P010,LDC.T13.E0019.P010,LEAD-00299,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P015,LDC.T13.E0019.P015,LEAD-00300,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P017,LDC.T13.E0019.P017,LEAD-00301,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P018,LDC.T13.E0019.P018,LEAD-00302,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P023,LDC.T13.E0019.P023,LEAD-00303,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P024,LDC.T13.E0019.P024,LEAD-00304,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P025,LDC.T13.E0019.P025,LEAD-00305,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P026,LDC.T13.E0019.P026,LEAD-00306,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P029,LDC.T13.E0019.P029,LEAD-00307,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P030,LDC.T13.E0019.P030,LEAD-00308,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P031,LDC.T13.E0019.P031,LEAD-00309,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P032,LDC.T13.E0019.P032,LEAD-00310,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P034,LDC.T13.E0019.P034,LEAD-00311,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P035,LDC.T13.E0019.P035,LEAD-00312,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P038,LDC.T13.E0019.P038,LEAD-00313,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P039,LDC.T13.E0019.P039,LEAD-00314,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P040,LDC.T13.E0019.P040,LEAD-00315,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P041,LDC.T13.E0019.P041,LEAD-00316,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P043,LDC.T13.E0019.P043,LEAD-00317,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P044,LDC.T13.E0019.P044,LEAD-00318,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0019.P045,LDC.T13.E0019.P045,LEAD-00319,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P003,LDC.T13.E0020.P003,LEAD-00320,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P004,LDC.T13.E0020.P004,LEAD-00321,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P006,LDC.T13.E0020.P006,LEAD-00322,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P007,LDC.T13.E0020.P007,LEAD-00323,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P008,LDC.T13.E0020.P008,LEAD-00324,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P010,LDC.T13.E0020.P010,LEAD-00325,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P015,LDC.T13.E0020.P015,LEAD-00326,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P016,LDC.T13.E0020.P016,LEAD-00327,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P017,LDC.T13.E0020.P017,LEAD-00328,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P018,LDC.T13.E0020.P018,LEAD-00329,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P020,LDC.T13.E0020.P020,LEAD-00330,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P021,LDC.T13.E0020.P021,LEAD-00331,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P022,LDC.T13.E0020.P022,LEAD-00332,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P024,LDC.T13.E0020.P024,LEAD-00333,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P026,LDC.T13.E0020.P026,LEAD-00334,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P027,LDC.T13.E0020.P027,LEAD-00335,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P029,LDC.T13.E0020.P029,LEAD-00336,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P031,LDC.T13.E0020.P031,LEAD-00337,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P032,LDC.T13.E0020.P032,LEAD-00338,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0020.P033,LDC.T13.E0020.P033,LEAD-00339,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P003,LDC.T13.E0021.P003,LEAD-00340,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P004,LDC.T13.E0021.P004,LEAD-00341,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P007,LDC.T13.E0021.P007,LEAD-00342,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P008,LDC.T13.E0021.P008,LEAD-00343,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P009,LDC.T13.E0021.P009,LEAD-00344,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P012,LDC.T13.E0021.P012,LEAD-00345,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P016,LDC.T13.E0021.P016,LEAD-00346,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P017,LDC.T13.E0021.P017,LEAD-00347,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P018,LDC.T13.E0021.P018,LEAD-00348,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P019,LDC.T13.E0021.P019,LEAD-00349,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P020,LDC.T13.E0021.P020,LEAD-00350,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P022,LDC.T13.E0021.P022,LEAD-00351,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P024,LDC.T13.E0021.P024,LEAD-00352,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0021.P031,LDC.T13.E0021.P031,LEAD-00353,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P002,LDC.T13.E0022.P002,LEAD-00354,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P007,LDC.T13.E0022.P007,LEAD-00355,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P008,LDC.T13.E0022.P008,LEAD-00356,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P010,LDC.T13.E0022.P010,LEAD-00357,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P011,LDC.T13.E0022.P011,LEAD-00358,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P017,LDC.T13.E0022.P017,LEAD-00359,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0022.P018,LDC.T13.E0022.P018,LEAD-00360,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P003,LDC.T13.E0023.P003,LEAD-00361,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P004,LDC.T13.E0023.P004,LEAD-00362,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P005,LDC.T13.E0023.P005,LEAD-00363,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P006,LDC.T13.E0023.P006,LEAD-00364,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P007,LDC.T13.E0023.P007,LEAD-00365,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P008,LDC.T13.E0023.P008,LEAD-00366,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P010,LDC.T13.E0023.P010,LEAD-00367,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P012,LDC.T13.E0023.P012,LEAD-00368,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P014,LDC.T13.E0023.P014,LEAD-00369,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P017,LDC.T13.E0023.P017,LEAD-00370,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P018,LDC.T13.E0023.P018,LEAD-00371,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P019,LDC.T13.E0023.P019,LEAD-00372,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P020,LDC.T13.E0023.P020,LEAD-00373,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P022,LDC.T13.E0023.P022,LEAD-00374,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P024,LDC.T13.E0023.P024,LEAD-00375,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P025,LDC.T13.E0023.P025,LEAD-00376,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P029,LDC.T13.E0023.P029,LEAD-00377,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P030,LDC.T13.E0023.P030,LEAD-00378,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P031,LDC.T13.E0023.P031,LEAD-00379,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P033,LDC.T13.E0023.P033,LEAD-00380,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P034,LDC.T13.E0023.P034,LEAD-00381,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P036,LDC.T13.E0023.P036,LEAD-00382,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P037,LDC.T13.E0023.P037,LEAD-00383,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P040,LDC.T13.E0023.P040,LEAD-00384,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P041,LDC.T13.E0023.P041,LEAD-00385,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P042,LDC.T13.E0023.P042,LEAD-00386,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0023.P043,LDC.T13.E0023.P043,LEAD-00387,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P007,LDC.T13.E0024.P007,LEAD-00388,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P013,LDC.T13.E0024.P013,LEAD-00389,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P016,LDC.T13.E0024.P016,LEAD-00390,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P017,LDC.T13.E0024.P017,LEAD-00391,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P018,LDC.T13.E0024.P018,LEAD-00392,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P019,LDC.T13.E0024.P019,LEAD-00393,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P021,LDC.T13.E0024.P021,LEAD-00394,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0024.P022,LDC.T13.E0024.P022,LEAD-00395,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P003,LDC.T13.E0025.P003,LEAD-00396,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P004,LDC.T13.E0025.P004,LEAD-00397,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P005,LDC.T13.E0025.P005,LEAD-00398,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P006,LDC.T13.E0025.P006,LEAD-00399,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P009,LDC.T13.E0025.P009,LEAD-00400,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P011,LDC.T13.E0025.P011,LEAD-00401,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P012,LDC.T13.E0025.P012,LEAD-00402,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P014,LDC.T13.E0025.P014,LEAD-00403,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P015,LDC.T13.E0025.P015,LEAD-00404,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P018,LDC.T13.E0025.P018,LEAD-00405,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P019,LDC.T13.E0025.P019,LEAD-00406,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P021,LDC.T13.E0025.P021,LEAD-00407,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P023,LDC.T13.E0025.P023,LEAD-00408,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P025,LDC.T13.E0025.P025,LEAD-00409,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P026,LDC.T13.E0025.P026,LEAD-00410,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P027,LDC.T13.E0025.P027,LEAD-00411,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P028,LDC.T13.E0025.P028,LEAD-00412,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P029,LDC.T13.E0025.P029,LEAD-00413,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P032,LDC.T13.E0025.P032,LEAD-00414,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P033,LDC.T13.E0025.P033,LEAD-00415,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T13.E0025.P034,LDC.T13.E0025.P034,LEAD-00416,SUPPRESS_LAYOUT_MARKER,0,2,'- '
